Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,TotalIncome,LoanIncomeRatio,EMI,EstimatedSavings,StabilityScore,DebtStress,Loan_Status
Male,No,3,Not Graduate,No,11202,8641,455,180,1,19843,0.02292884499092925,2.5277777777777777,3968.6000000000004,4960.75,0.00012738247217182916,1
Female,Yes,3,Not Graduate,Yes,4182,9546,457,180,1,13728,0.03328720227256173,2.5388888888888888,2745.6000000000004,3432.0,0.00018492890151423184,1
Male,No,3,Not Graduate,No,2489,7848,174,240,1,10337,0.016831108531630876,0.725,2067.4,2584.25,7.012961888179532e-05,1
Male,Yes,0,Not Graduate,No,13976,5404,386,360,1,19380,0.019916412981786286,1.0722222222222222,3876.0,19380.0,5.532336939385079e-05,1
Male,No,3,Not Graduate,Yes,9946,5393,390,180,1,15339,0.025423728813559324,2.1666666666666665,3067.8,3834.75,0.00014124293785310732,1
Male,Yes,0,Not Graduate,No,6211,1293,612,240,1,7504,0.08154563624250499,2.55,1500.8000000000002,7504.0,0.0003397734843437708,1
Male,Yes,0,Graduate,No,7979,2465,227,180,1,10444,0.02173288654858784,1.261111111111111,2088.8,10444.0,0.00012073825860326578,1
Female,No,3,Not Graduate,Yes,14661,3175,219,180,1,17836,0.012277849414139149,1.2166666666666666,3567.2000000000003,4459.0,6.821027452299526e-05,1
Female,Yes,2,Not Graduate,No,16135,7849,88,180,1,23984,0.003668959766520742,0.4888888888888889,4796.8,7994.666666666667,2.0383109814004123e-05,1
Female,No,0,Graduate,No,9575,9425,118,360,0,19000,0.006210199463186148,0.3277777777777778,3800.0,19000.0,1.7250554064405968e-05,1
Male,No,2,Not Graduate,No,2507,9629,285,300,0,12136,0.02348191480596523,0.95,2427.2000000000003,4045.3333333333335,7.827304935321744e-05,1
Male,Yes,2,Not Graduate,Yes,9188,8444,609,300,1,17632,0.03453751488685986,2.03,3526.4,5877.333333333333,0.0001151250496228662,1
Male,Yes,3,Graduate,No,12263,8210,430,360,0,20473,0.021002246751978117,1.1944444444444444,4094.6000000000004,5118.25,5.833957431105033e-05,1
Female,No,1,Not Graduate,No,5408,2759,106,360,0,8167,0.01297747306562194,0.29444444444444445,1633.4,4083.5,3.6048536293394273e-05,1
Male,Yes,3,Graduate,Yes,13457,5255,326,240,1,18712,0.017421044193875915,1.3583333333333334,3742.4,4678.0,7.258768414114964e-05,1
Male,Yes,1,Graduate,Yes,5879,8414,148,180,1,14293,0.010353994683083812,0.8222222222222222,2858.6000000000004,7146.5,5.752219268379895e-05,1
Female,Yes,1,Graduate,No,17982,2,576,360,1,17984,0.03202668890742285,1.6,3596.8,8992.0,8.896302474284126e-05,1
Male,Yes,3,Graduate,No,2377,8130,374,240,1,10507,0.03559192995812714,1.5583333333333333,2101.4,2626.75,0.00014829970815886308,1
Female,Yes,3,Not Graduate,No,17085,1259,510,300,1,18344,0.027800490596892886,1.7,3668.8,4586.0,9.266830198964296e-05,1
Female,No,1,Graduate,No,19752,8190,228,300,0,27942,0.008159467487385033,0.76,5588.400000000001,13971.0,2.719822495795011e-05,1
Female,No,3,Graduate,Yes,19272,4323,623,300,1,23595,0.0264027801322258,2.0766666666666667,4719.0,5898.75,8.800926710741933e-05,1
Male,Yes,1,Not Graduate,No,4137,5773,168,300,1,9910,0.01695086267783271,0.56,1982.0,4955.0,5.650287559277571e-05,1
Male,Yes,2,Graduate,Yes,8742,2568,518,240,1,11310,0.04579612766333657,2.158333333333333,2262.0,3770.0,0.00019081719859723572,1
Male,Yes,3,Graduate,Yes,10757,1885,598,180,1,12642,0.04729890057739461,3.3222222222222224,2528.4,3160.5,0.0002627716698744145,1
Male,No,2,Graduate,No,10113,7060,695,240,1,17173,0.04046814952835682,2.8958333333333335,3434.6000000000004,5724.333333333333,0.00016861728970148676,1
Male,Yes,0,Graduate,No,4383,7844,504,180,1,12227,0.04121687929342493,2.8,2445.4,12227.0,0.00022898266274124957,1
Male,No,2,Not Graduate,Yes,2704,6111,75,300,0,8815,0.00850725952813067,0.25,1763.0,2938.3333333333335,2.835753176043557e-05,1
Male,No,2,Graduate,Yes,18428,9491,539,360,1,27919,0.01930515759312321,1.4972222222222222,5583.8,9306.333333333334,5.3625437758675584e-05,1
Female,No,1,Not Graduate,No,13331,2338,57,360,1,15669,0.003637523931078494,0.15833333333333333,3133.8,7834.5,1.0104233141884704e-05,1
Male,Yes,2,Not Graduate,Yes,16964,9268,565,360,1,26232,0.02153775778599474,1.5694444444444444,5246.400000000001,8744.0,5.98271049610965e-05,1
Female,No,3,Graduate,No,19107,3758,582,180,1,22865,0.02545263710312254,3.2333333333333334,4573.0,5716.25,0.0001414035394617919,1
Male,Yes,1,Graduate,No,15494,4810,198,300,0,20304,0.009751292785028318,0.66,4060.8,10152.0,3.250430928342773e-05,1
Male,No,0,Graduate,Yes,8020,9139,537,240,1,17159,0.03129370629370629,2.2375,3431.8,17159.0,0.00013039044289044288,1
Male,Yes,3,Graduate,Yes,2154,6791,74,360,1,8945,0.008271853342275877,0.20555555555555555,1789.0,2236.25,2.297737039521077e-05,1
Female,No,0,Not Graduate,No,9912,7171,604,180,1,17083,0.0353547178646687,3.3555555555555556,3416.6000000000004,17083.0,0.00019641509924815944,1
Female,Yes,2,Not Graduate,Yes,5166,2731,474,360,0,7897,0.0600151937199291,1.3166666666666667,1579.4,2632.3333333333335,0.0001667088714442475,1
Female,No,3,Not Graduate,No,5777,869,342,240,1,6646,0.05145178275913946,1.425,1329.2,1661.5,0.0002143824281630811,1
Female,Yes,3,Graduate,No,7015,5166,234,300,1,12181,0.019208668527335413,0.78,2436.2000000000003,3045.25,6.402889509111805e-05,1
Male,Yes,0,Not Graduate,No,10705,93,603,240,1,10798,0.05583850356514492,2.5125,2159.6,10798.0,0.0002326604315214372,1
Female,Yes,3,Graduate,Yes,16698,2987,480,300,1,19685,0.0243828101188662,1.6,3937.0,4921.25,8.1276033729554e-05,1
Male,Yes,3,Graduate,No,5485,9967,653,300,1,15452,0.042257166893159906,2.1766666666666667,3090.4,3863.0,0.00014085722297719968,1
Male,No,3,Graduate,No,14635,8627,366,300,1,23262,0.015733138460215793,1.22,4652.400000000001,5815.5,5.2443794867385974e-05,1
Female,No,2,Graduate,No,9667,4947,447,360,1,14614,0.03058501539514198,1.2416666666666667,2922.8,4871.333333333333,8.49583760976166e-05,1
Female,Yes,0,Graduate,No,8948,6651,373,240,1,15599,0.02391025641025641,1.5541666666666667,3119.8,15599.0,9.962606837606838e-05,1
Female,No,3,Not Graduate,No,5181,6979,614,360,1,12160,0.050489268974590905,1.7055555555555555,2432.0,3040.0,0.00014024796937386362,1
Female,Yes,1,Not Graduate,No,18456,6794,645,240,1,25250,0.025543542829986932,2.6875,5050.0,12625.0,0.00010643142845827888,1
Female,Yes,1,Graduate,No,11024,6524,595,180,1,17548,0.03390506581571599,3.3055555555555554,3509.6000000000004,8774.0,0.00018836147675397775,1
Female,No,1,Not Graduate,No,6253,3144,125,180,1,9397,0.01330070227708023,0.6944444444444444,1879.4,4698.5,7.38927904282235e-05,1
Female,Yes,1,Graduate,No,8582,3587,535,240,1,12169,0.04396055875102712,2.2291666666666665,2433.8,6084.5,0.0001831689947959463,1
Female,Yes,2,Graduate,No,5502,76,137,240,1,5578,0.024556372109697078,0.5708333333333333,1115.6000000000001,1859.3333333333333,0.00010231821712373782,1
Male,No,3,Graduate,No,7129,9007,281,240,1,16136,0.01741339778149594,1.1708333333333334,3227.2000000000003,4034.0,7.255582408956643e-05,1
Female,Yes,0,Not Graduate,Yes,13778,8959,56,240,1,22737,0.0024628375406807986,0.23333333333333334,4547.400000000001,22737.0,1.0261823086169995e-05,1
Female,Yes,3,Graduate,No,9917,6553,599,300,0,16470,0.03636694796915792,1.9966666666666666,3294.0,4117.5,0.00012122315989719304,1
Male,Yes,2,Graduate,No,3497,8297,101,360,0,11794,0.008562950402713014,0.28055555555555556,2358.8,3931.3333333333335,2.3785973340869482e-05,1
Female,Yes,1,Not Graduate,No,10463,6694,445,300,1,17157,0.025935423709057,1.4833333333333334,3431.4,8578.5,8.645141236352334e-05,1
Male,No,2,Not Graduate,Yes,17284,2873,270,360,0,20157,0.013394185931143963,0.75,4031.4,6719.0,3.720607203095545e-05,1
Male,No,3,Not Graduate,No,6024,3346,477,360,1,9370,0.05090171806637499,1.325,1874.0,2342.5,0.00014139366129548608,1
Female,No,0,Graduate,Yes,4907,7024,192,360,0,11931,0.01609118337244385,0.5333333333333333,2386.2000000000003,11931.0,4.46977315901218e-05,1
Male,Yes,2,Graduate,No,8231,3148,412,300,0,11379,0.03620386643233743,1.3733333333333333,2275.8,3793.0,0.0001206795547744581,1
Male,Yes,0,Not Graduate,No,9295,9657,431,240,0,18952,0.022740463251200337,1.7958333333333334,3790.4,18952.0,9.475193021333475e-05,1
Male,No,2,Graduate,Yes,12832,244,610,300,1,13076,0.04664678443067982,2.033333333333333,2615.2000000000003,4358.666666666667,0.00015548928143559938,1
Male,Yes,0,Not Graduate,No,4411,2625,326,300,1,7036,0.04632655961347165,1.0866666666666667,1407.2,7036.0,0.00015442186537823884,1
Female,Yes,0,Not Graduate,Yes,18134,3849,320,360,0,21983,0.01455604075691412,0.8888888888888888,4396.6,21983.0,4.043344654698366e-05,1
Male,Yes,1,Graduate,Yes,16694,9597,63,180,1,26291,0.0023961661341853034,0.35,5258.200000000001,13145.5,1.3312034078807241e-05,1
Female,Yes,0,Graduate,No,6451,9173,347,180,1,15624,0.022208,1.9277777777777778,3124.8,15624.0,0.0001233777777777778,1
Male,No,1,Not Graduate,No,9598,7737,513,300,1,17335,0.029591601292108905,1.71,3467.0,8667.5,9.863867097369635e-05,1
Male,No,3,Not Graduate,No,17617,8333,576,360,1,25950,0.02219567646718816,1.6,5190.0,6487.5,6.165465685330046e-05,1
Male,No,3,Not Graduate,No,9602,892,283,300,0,10494,0.02696522153406384,0.9433333333333334,2098.8,2623.5,8.98840717802128e-05,1
Male,Yes,1,Not Graduate,Yes,7065,5487,624,300,1,12552,0.04970923285270453,2.08,2510.4,6276.0,0.00016569744284234845,1
Female,No,1,Graduate,Yes,2673,7251,76,240,0,9924,0.00765743073047859,0.31666666666666665,1984.8000000000002,4962.0,3.190596137699412e-05,1
Female,No,2,Not Graduate,No,10124,7310,520,360,1,17434,0.029825064525379984,1.4444444444444444,3486.8,5811.333333333333,8.284740145938885e-05,1
Male,Yes,2,Not Graduate,Yes,15894,2399,142,180,0,18293,0.007762107794905434,0.7888888888888889,3658.6000000000004,6097.666666666667,4.3122821082807964e-05,1
Male,Yes,2,Not Graduate,Yes,14756,4640,666,180,1,19396,0.03433520647522813,3.7,3879.2000000000003,6465.333333333333,0.00019075114708460073,1
Female,No,3,Graduate,No,2335,2960,358,180,1,5295,0.06759818731117825,1.988888888888889,1059.0,1323.75,0.0003755454850621014,1
Male,No,2,Graduate,Yes,13324,7325,101,300,0,20649,0.0048910411622276025,0.33666666666666667,4129.8,6883.0,1.6303470540758677e-05,1
Male,No,0,Not Graduate,Yes,6067,1469,368,360,1,7536,0.04882579275573836,1.0222222222222221,1507.2,7536.0,0.0001356272020992732,1
Male,No,0,Graduate,No,5315,3374,230,240,1,8689,0.026467203682393557,0.9583333333333334,1737.8000000000002,8689.0,0.00011028001534330648,1
Female,Yes,2,Graduate,Yes,18130,8847,618,180,1,26977,0.02290755430350656,3.433333333333333,5395.400000000001,8992.333333333334,0.00012726419057503644,1
Female,No,0,Graduate,No,3929,8234,169,360,1,12163,0.013893456099967116,0.46944444444444444,2432.6,12163.0,3.8592933611019764e-05,1
Female,No,3,Not Graduate,Yes,10682,7923,92,180,0,18605,0.004944641513490272,0.5111111111111111,3721.0,4651.25,2.747023063050151e-05,1
Male,Yes,0,Not Graduate,No,10618,5122,696,240,1,15740,0.04421574232894988,2.9,3148.0,15740.0,0.00018423225970395782,1
Male,No,3,Graduate,Yes,13130,9852,309,360,1,22982,0.013444720010442501,0.8583333333333333,4596.400000000001,5745.5,3.734644447345139e-05,1
Female,Yes,1,Not Graduate,Yes,4107,5387,246,300,1,9494,0.02590837282780411,0.82,1898.8000000000002,4747.0,8.636124275934702e-05,1
Female,Yes,1,Not Graduate,No,7430,7631,694,300,1,15061,0.04607621829770283,2.3133333333333335,3012.2000000000003,7530.5,0.0001535873943256761,1
Female,Yes,1,Graduate,No,5522,7226,304,180,1,12748,0.02384500745156483,1.6888888888888889,2549.6000000000004,6374.0,0.0001324722636198046,1
Female,No,1,Graduate,No,13491,5108,385,180,1,18599,0.020698924731182795,2.138888888888889,3719.8,9299.5,0.00011499402628434886,1
Male,No,0,Not Graduate,No,8117,2224,602,360,1,10341,0.058209243859988394,1.6722222222222223,2068.2000000000003,10341.0,0.00016169234405552334,1
Female,Yes,2,Graduate,Yes,4651,2110,551,240,1,6761,0.08148476782017154,2.2958333333333334,1352.2,2253.6666666666665,0.00033951986591738146,1
Male,No,0,Not Graduate,Yes,7080,957,304,180,1,8037,0.037820353321721824,1.6888888888888889,1607.4,8037.0,0.00021011307400956567,1
Female,No,3,Not Graduate,Yes,8554,7146,563,360,1,15700,0.03585758868861856,1.5638888888888889,3140.0,3925.0,9.960441302394044e-05,1
Male,Yes,0,Graduate,No,9119,560,291,240,0,9679,0.03006198347107438,1.2125,1935.8000000000002,9679.0,0.0001252582644628099,1
Female,Yes,0,Not Graduate,Yes,17323,9522,198,180,1,26845,0.007375400432094167,1.1,5369.0,26845.0,4.0974446844967594e-05,1
Female,No,3,Not Graduate,Yes,14747,7413,348,180,0,22160,0.015703262488154866,1.9333333333333333,4432.0,5540.0,8.724034715641593e-05,1
Female,Yes,1,Graduate,No,6073,1312,669,360,1,7385,0.09057676685621446,1.8583333333333334,1477.0,3692.5,0.0002516021301561513,1
Female,No,1,Graduate,No,16839,1821,502,180,1,18660,0.02690102352499866,2.7888888888888888,3732.0,9330.0,0.000149450130694437,1
Male,No,1,Graduate,Yes,4991,5646,442,300,1,10637,0.04154916337657454,1.4733333333333334,2127.4,5318.5,0.0001384972112552485,1
Female,No,2,Not Graduate,No,2206,4945,261,240,1,7151,0.03649328859060403,1.0875,1430.2,2383.6666666666665,0.00015205536912751675,1
Male,No,3,Graduate,Yes,17228,5374,587,240,1,22602,0.025970003981772332,2.4458333333333333,4520.400000000001,5650.5,0.00010820834992405138,1
Male,Yes,3,Graduate,Yes,8497,2651,643,300,1,11148,0.057673333931294285,2.1433333333333335,2229.6,2787.0,0.00019224444643764764,1
Male,Yes,0,Graduate,No,6733,9933,644,360,1,16666,0.03863922721545569,1.788888888888889,3333.2000000000003,16666.0,0.00010733118670959915,1
Male,Yes,2,Graduate,Yes,7255,4701,180,300,1,11956,0.015053943296813583,0.6,2391.2000000000003,3985.3333333333335,5.017981098937861e-05,1
Female,Yes,1,Not Graduate,No,19218,2877,378,300,1,22095,0.01710716871832006,1.26,4419.0,11047.5,5.702389572773353e-05,1
Male,No,2,Not Graduate,No,19731,5582,661,240,1,25313,0.026112032867188117,2.754166666666667,5062.6,8437.666666666666,0.00010880013694661716,1
Male,No,3,Graduate,Yes,8351,5390,305,360,1,13741,0.022194731480133897,0.8472222222222222,2748.2000000000003,3435.25,6.165203188926082e-05,1
Male,Yes,3,Not Graduate,Yes,13626,4083,528,180,0,17709,0.02981366459627329,2.933333333333333,3541.8,4427.25,0.00016563146997929605,1
Female,No,0,Graduate,Yes,9365,745,610,300,1,10110,0.06033033330036594,2.033333333333333,2022.0,10110.0,0.00020110111100121977,1
Female,No,0,Graduate,No,13618,8749,112,300,0,22367,0.005007153075822604,0.37333333333333335,4473.400000000001,22367.0,1.6690510252742014e-05,1
Female,No,3,Not Graduate,Yes,4817,941,360,360,1,5758,0.06251085257857267,1.0,1151.6000000000001,1439.5,0.00017364125716270185,1
Female,Yes,1,Not Graduate,No,13712,4023,456,300,1,17735,0.02571041948579161,1.52,3547.0,8867.5,8.570139828597203e-05,1
Male,Yes,1,Graduate,No,12847,2296,154,360,1,15143,0.01016904384574749,0.42777777777777776,3028.6000000000004,7571.5,2.824734401596525e-05,1
Male,Yes,2,Graduate,Yes,11890,939,666,180,1,12829,0.05190958690568979,3.7,2565.8,4276.333333333333,0.00028838659392049884,1
Female,No,3,Not Graduate,No,16363,1610,64,360,1,17973,0.0035606987871369756,0.17777777777777778,3594.6000000000004,4493.25,9.890829964269378e-06,1
Male,Yes,3,Graduate,Yes,18048,6300,308,180,1,24348,0.012649390118690707,1.711111111111111,4869.6,6087.0,7.027438954828169e-05,1
Male,Yes,1,Not Graduate,Yes,8560,1725,461,360,1,10285,0.044818199494458484,1.2805555555555554,2057.0,5142.5,0.000124494998595718,1
Male,Yes,1,Graduate,Yes,17004,9176,308,300,1,26180,0.011764256521905199,1.0266666666666666,5236.0,13090.0,3.921418840635066e-05,1
Female,Yes,3,Graduate,Yes,4557,9779,663,180,1,14336,0.04624398409709144,3.683333333333333,2867.2000000000003,3584.0,0.0002569110227616191,1
Female,Yes,0,Not Graduate,Yes,5928,9528,309,300,0,15456,0.01999094261499644,1.03,3091.2000000000003,15456.0,6.663647538332147e-05,1
Male,Yes,3,Not Graduate,Yes,1902,8853,94,180,1,10755,0.008739308293045742,0.5222222222222223,2151.0,2688.75,4.855171273914301e-05,1
Female,No,3,Not Graduate,Yes,10105,7187,380,360,1,17292,0.021974209217602497,1.0555555555555556,3458.4,4323.0,6.103947004889583e-05,1
Female,No,1,Not Graduate,No,17261,32,214,360,0,17293,0.01237423383832543,0.5944444444444444,3458.6000000000004,8646.5,3.43728717731262e-05,1
Female,Yes,1,Not Graduate,Yes,2367,5985,242,360,1,8352,0.028971626960373517,0.6722222222222223,1670.4,4176.0,8.047674155659312e-05,1
Female,Yes,0,Not Graduate,No,15279,3414,570,240,1,18693,0.03049106665240184,2.375,3738.6000000000004,18693.0,0.00012704611105167433,1
Female,No,0,Not Graduate,No,16655,1156,450,240,0,17811,0.02526386705591736,1.875,3562.2000000000003,17811.0,0.00010526611273298899,1
Male,No,2,Graduate,No,9710,3126,423,180,0,12836,0.03295162421126432,2.35,2567.2000000000003,4278.666666666667,0.00018306457895146843,1
Female,Yes,3,Graduate,Yes,1864,8252,114,240,1,10116,0.011268162498764455,0.475,2023.2,2529.0,4.695067707818523e-05,1
Male,Yes,1,Graduate,No,16866,1543,436,360,1,18409,0.023682781097229766,1.211111111111111,3681.8,9204.5,6.578550304786046e-05,1
Male,Yes,0,Not Graduate,No,8071,271,544,240,1,8342,0.06520436293899078,2.2666666666666666,1668.4,8342.0,0.0002716848455791282,1
Female,Yes,2,Not Graduate,Yes,18463,5295,464,240,0,23758,0.019529441474809547,1.9333333333333333,4751.6,7919.333333333333,8.137267281170645e-05,1
Male,No,2,Not Graduate,Yes,15517,4076,79,300,0,19593,0.004031846483617434,0.2633333333333333,3918.6000000000004,6531.0,1.3439488278724778e-05,1
Male,Yes,1,Graduate,No,7968,5902,315,180,1,13870,0.022709249513373223,1.75,2774.0,6935.0,0.0001261624972965179,1
Male,Yes,1,Not Graduate,Yes,5650,2709,377,180,1,8359,0.04509569377990431,2.0944444444444446,1671.8000000000002,4179.5,0.0002505316321105795,1
Female,Yes,2,Not Graduate,Yes,14565,9346,541,180,1,23911,0.02262462361993978,3.0055555555555555,4782.2,7970.333333333333,0.0001256923534441099,1
Female,Yes,0,Graduate,Yes,5637,5221,266,240,1,10858,0.024495809927249285,1.1083333333333334,2171.6,10858.0,0.00010206587469687203,1
Male,No,2,Not Graduate,Yes,13736,9937,369,360,0,23673,0.015586719608008786,1.025,4734.6,7891.0,4.329644335557996e-05,1
Female,No,3,Graduate,No,18336,8529,448,300,1,26865,0.016675351745700884,1.4933333333333334,5373.0,6716.25,5.5584505819002957e-05,1
Female,No,3,Graduate,Yes,13653,6722,154,180,1,20375,0.007557911268158618,0.8555555555555555,4075.0,5093.75,4.1988395934214544e-05,1
Female,Yes,1,Not Graduate,Yes,15333,8201,379,240,1,23534,0.016103675377097938,1.5791666666666666,4706.8,11767.0,6.709864740457475e-05,1
Female,Yes,0,Not Graduate,Yes,2881,4144,666,360,1,7025,0.09479077711357814,1.85,1405.0,7025.0,0.00026330771420438374,1
Male,No,0,Not Graduate,No,9654,5606,96,300,1,15260,0.006290544525260468,0.32,3052.0,15260.0,2.0968481750868225e-05,1
Male,Yes,3,Graduate,No,2967,6766,648,300,0,9733,0.06657078282309431,2.16,1946.6000000000001,2433.25,0.00022190260941031437,1
Female,Yes,2,Graduate,Yes,14939,730,690,180,1,15669,0.04403318442884493,3.8333333333333335,3133.8,5223.0,0.0002446288023824718,1
Female,No,1,Graduate,Yes,18764,4890,363,180,1,23654,0.015345592897907418,2.0166666666666666,4730.8,11827.0,8.525329387726343e-05,1
Male,No,2,Not Graduate,No,13506,1648,196,360,1,15154,0.012933025404157044,0.5444444444444444,3030.8,5051.333333333333,3.5925070567102894e-05,1
Male,No,2,Not Graduate,Yes,4649,4228,511,240,1,8877,0.057558008560486595,2.129166666666667,1775.4,2959.0,0.00023982503566869417,1
Female,No,2,Not Graduate,Yes,9392,2130,633,360,1,11522,0.054933611038791984,1.7583333333333333,2304.4,3840.6666666666665,0.0001525933639966444,1
Male,Yes,0,Not Graduate,No,17636,4366,535,180,1,22002,0.02431486615461528,2.9722222222222223,4400.400000000001,22002.0,0.00013508258974786268,1
Female,Yes,3,Graduate,Yes,2668,1506,459,360,0,4174,0.10994011976047904,1.275,834.8000000000001,1043.5,0.0003053892215568862,0
Female,No,0,Graduate,Yes,13856,2158,76,240,1,16014,0.004745551045894474,0.31666666666666665,3202.8,16014.0,1.977312935789364e-05,1
Male,Yes,3,Graduate,No,4629,2916,78,300,1,7545,0.010336602173336868,0.26,1509.0,1886.25,3.445534057778956e-05,1
Male,No,1,Graduate,No,16532,3229,320,300,1,19761,0.016192693047262424,1.0666666666666667,3952.2000000000003,9880.5,5.397564349087474e-05,1
Female,No,1,Not Graduate,Yes,4026,9858,550,300,1,13884,0.03961109110550954,1.8333333333333333,2776.8,6942.0,0.00013203697035169847,1
